from_coordinate,from_taz,to_coordinate,to_taz,departure_time
36.182925 -86.767711,4703700000177,36.144672 -86.803064,4703700000445,1516630950447
36.119221 -86.740427,4703700000485,36.140998 -86.813493,4703700000453,1516632088495
36.119221 -86.740427,4703700000485,36.145816 -86.799116,4703700000434,1516631412398
36.096183 -86.87705,4703700000585,36.144672 -86.803064,4703700000445,1516632759582
36.096183 -86.87705,4703700000585,36.143494 -86.811862,4703700000453,1516632024235
36.131198 -86.821208,4703700000456,36.144672 -86.803064,4703700000445,1516631999725
36.034826 -86.675411,4703700000682,36.140998 -86.813493,4703700000453,1516632893949
36.044384 -86.734833,4703700000647,36.143494 -86.811862,4703700000453,1516631965229
36.144355 -86.798487,4703700000434,36.145816 -86.799116,4703700000434,1516630116360
36.144355 -86.798487,4703700000434,36.141969 -86.806068,4703700000448,1516630518940
36.086153 -86.803437,4703700000594,36.140998 -86.813493,4703700000453,1516631826774
36.092203 -86.873782,4703700000583,36.144672 -86.803064,4703700000445,1516631000896
36.082151 -86.938735,4703700000560,36.144672 -86.803064,4703700000445,1516631230060
36.064046 -86.66658,4703700000380,36.140998 -86.813493,4703700000453,1516633078916
36.064046 -86.66658,4703700000380,36.143494 -86.811862,4703700000453,1516630675411
36.045275 -86.975064,4703700000573,36.141969 -86.806068,4703700000448,1516630433429
36.095894 -86.871323,4703700000583,36.143494 -86.811862,4703700000453,1516631049166
36.140834 -86.821543,4703700000450,36.145816 -86.799116,4703700000434,1516633174063
36.124932 -86.844929,4703700000525,36.144672 -86.803064,4703700000445,1516632148069
36.213729 -86.71453,4703700000141,36.140998 -86.813493,4703700000453,1516629704404
36.220594 -86.724749,4703700000140,36.143494 -86.811862,4703700000453,1516631329641
36.130468 -86.769663,4703700000422,36.140998 -86.813493,4703700000453,1516629632360
36.072333 -86.745636,4703700000617,36.143494 -86.811862,4703700000453,1516631747858
36.208978 -86.760271,4703700000153,36.145816 -86.799116,4703700000434,1516633146047
36.048927 -86.727645,4703700000645,36.140998 -86.813493,4703700000453,1516629649471
36.075513 -86.992201,4703700000570,36.140998 -86.813493,4703700000453,1516631337143
36.146696 -86.800766,4703700000445,36.140998 -86.813493,4703700000453,1516630292526
36.146696 -86.800766,4703700000445,36.140998 -86.813493,4703700000453,1516631226068
36.178945 -86.750197,4703700000683,36.145816 -86.799116,4703700000434,1516630607917
36.178945 -86.750197,4703700000683,36.144672 -86.803064,4703700000445,1516629632159
36.149903 -86.800395,4703700000713,36.145816 -86.799116,4703700000434,1516632630668
36.180519 -86.726548,4703700000184,36.145816 -86.799116,4703700000434,1516629660967
36.034826 -86.675411,4703700000682,36.140998 -86.813493,4703700000453,1516632058186
36.148137 -86.802887,4703700000445,36.140998 -86.813493,4703700000453,1516630061941
36.148137 -86.802887,4703700000445,36.141969 -86.806068,4703700000448,1516632611339
36.144295 -86.800927,4703700000445,36.141969 -86.806068,4703700000448,1516631870893
36.138535 -86.80591,4703700000448,36.141969 -86.806068,4703700000448,1516630867430
36.138535 -86.80591,4703700000448,36.140998 -86.813493,4703700000453,1516630226483
36.045275 -86.975064,4703700000573,36.141969 -86.806068,4703700000448,1516632642119
36.045275 -86.975064,4703700000573,36.145816 -86.799116,4703700000434,1516631447289
36.045275 -86.975064,4703700000573,36.144672 -86.803064,4703700000445,1516630404816
36.083352 -87.007559,4703700000554,36.143494 -86.811862,4703700000453,1516630252655
36.083352 -87.007559,4703700000554,36.141969 -86.806068,4703700000448,1516631823746
36.083352 -87.007559,4703700000554,36.143494 -86.811862,4703700000453,1516632496973
36.085614 -86.613527,4703700000345,36.144672 -86.803064,4703700000445,1516632666555
36.131198 -86.821208,4703700000456,36.145816 -86.799116,4703700000434,1516630338810
36.131198 -86.821208,4703700000456,36.143494 -86.811862,4703700000453,1516629951077
36.081856 -87.012817,4703700000554,36.141969 -86.806068,4703700000448,1516632369959
36.148231 -86.802774,4703700000445,36.145816 -86.799116,4703700000434,1516632450495
36.083952 -86.893295,4703700000561,36.144672 -86.803064,4703700000445,1516629714329
36.136903 -86.637689,4703700000371,36.141969 -86.806068,4703700000448,1516630071365
36.220874 -86.738824,4703700000135,36.140998 -86.813493,4703700000453,1516632667345
36.073074 -86.687273,4703700000328,36.140998 -86.813493,4703700000453,1516631449951
36.034826 -86.675411,4703700000682,36.141969 -86.806068,4703700000448,1516630804872
36.034826 -86.675411,4703700000682,36.143494 -86.811862,4703700000453,1516631461233
36.034826 -86.675411,4703700000682,36.144672 -86.803064,4703700000445,1516632674095
36.034826 -86.675411,4703700000682,36.140998 -86.813493,4703700000453,1516632540593
36.134725 -86.777307,4703700000426,36.141969 -86.806068,4703700000448,1516631222450
36.080296 -86.886259,4703700000561,36.141969 -86.806068,4703700000448,1516632847364
36.149903 -86.800395,4703700000713,36.145816 -86.799116,4703700000434,1516632604204
36.149903 -86.800395,4703700000713,36.141969 -86.806068,4703700000448,1516632344048
36.05591 -86.637749,4703700000385,36.140998 -86.813493,4703700000453,1516631481475
36.152377 -86.789701,4703700000716,36.145816 -86.799116,4703700000434,1516630493291
36.151765 -86.830087,4703700000227,36.140998 -86.813493,4703700000453,1516631187686
36.088234 -86.868094,4703700000583,36.141969 -86.806068,4703700000448,1516630038392
36.067412 -86.92672,4703700000565,36.145816 -86.799116,4703700000434,1516631939936
36.056236 -86.935843,4703700000566,36.141969 -86.806068,4703700000448,1516630247526
36.056236 -86.935843,4703700000566,36.145816 -86.799116,4703700000434,1516629905854
36.167242 -86.60428,4703700000317,36.143494 -86.811862,4703700000453,1516630394284
36.167242 -86.60428,4703700000317,36.141969 -86.806068,4703700000448,1516631553226
36.135051 -86.832399,4703700000457,36.145816 -86.799116,4703700000434,1516632952297
36.09316 -86.8148,4703700000520,36.141969 -86.806068,4703700000448,1516632320392
36.205448 -86.704718,4703700000161,36.140998 -86.813493,4703700000453,1516630840934
36.205448 -86.704718,4703700000161,36.145816 -86.799116,4703700000434,1516633105514
36.152347 -86.803648,4703700000441,36.144672 -86.803064,4703700000445,1516632428721
36.225532 -86.601031,4703700000284,36.140998 -86.813493,4703700000453,1516632376998
36.171504 -86.668426,4703700000276,36.143494 -86.811862,4703700000453,1516631759320
36.190438 -86.715224,4703700000166,36.141969 -86.806068,4703700000448,1516631398459
36.150985 -86.878423,4703700000214,36.141969 -86.806068,4703700000448,1516632716597
36.150985 -86.878423,4703700000214,36.143494 -86.811862,4703700000453,1516631053446
36.150985 -86.878423,4703700000214,36.144672 -86.803064,4703700000445,1516631455301
36.15183 -86.86511,4703700000216,36.141969 -86.806068,4703700000448,1516629784741
36.15183 -86.86511,4703700000216,36.144672 -86.803064,4703700000445,1516631722445
36.15183 -86.86511,4703700000216,36.141969 -86.806068,4703700000448,1516630909970
36.15183 -86.86511,4703700000216,36.143494 -86.811862,4703700000453,1516630776806
36.15183 -86.86511,4703700000216,36.140998 -86.813493,4703700000453,1516632902012
36.034826 -86.675411,4703700000682,36.141969 -86.806068,4703700000448,1516632310757
36.034826 -86.675411,4703700000682,36.143494 -86.811862,4703700000453,1516631388925
36.144188 -86.83022,4703700000222,36.140998 -86.813493,4703700000453,1516630378177
36.047379 -86.643912,4703700000385,36.145816 -86.799116,4703700000434,1516631116176
36.047379 -86.643912,4703700000385,36.141969 -86.806068,4703700000448,1516632581590
36.079055 -86.743845,4703700000612,36.140998 -86.813493,4703700000453,1516632769378
36.079055 -86.743845,4703700000612,36.144672 -86.803064,4703700000445,1516632986617
36.144321 -86.861589,4703700000529,36.141969 -86.806068,4703700000448,1516629700790
36.026575 -86.717763,4703700000676,36.143494 -86.811862,4703700000453,1516630952080
36.218297 -86.594899,4703700000285,36.140998 -86.813493,4703700000453,1516631005036
36.253629 -86.642736,4703700000090,36.141969 -86.806068,4703700000448,1516631880433
36.253629 -86.642736,4703700000090,36.145816 -86.799116,4703700000434,1516632804240
36.146985 -86.800024,4703700000445,36.144672 -86.803064,4703700000445,1516629878091
36.146985 -86.800024,4703700000445,36.143494 -86.811862,4703700000453,1516632989397
36.229902 -86.720335,4703700000139,36.140998 -86.813493,4703700000453,1516632376425
36.229902 -86.720335,4703700000139,36.143494 -86.811862,4703700000453,1516633022394
36.133454 -86.821597,4703700000456,36.145816 -86.799116,4703700000434,1516630702027
36.217666 -86.720667,4703700000140,36.144672 -86.803064,4703700000445,1516631932978
36.11135 -86.783431,4703700000506,36.144672 -86.803064,4703700000445,1516632405348
36.11135 -86.783431,4703700000506,36.140998 -86.813493,4703700000453,1516630811573
36.047119 -86.739905,4703700000647,36.144672 -86.803064,4703700000445,1516631397724
36.047119 -86.739905,4703700000647,36.143494 -86.811862,4703700000453,1516630955229
36.237421 -86.695744,4703700000276,36.141969 -86.806068,4703700000448,1516633196189
36.237421 -86.695744,4703700000276,36.145816 -86.799116,4703700000434,1516631913355
36.237421 -86.695744,4703700000276,36.145816 -86.799116,4703700000434,1516631778393
36.149253 -86.799062,4703700000713,36.144672 -86.803064,4703700000445,1516632564524
36.073243 -86.928698,4703700000578,36.145816 -86.799116,4703700000434,1516629990806
36.202878 -86.597732,4703700000297,36.140998 -86.813493,4703700000453,1516631547952
36.202878 -86.597732,4703700000297,36.141969 -86.806068,4703700000448,1516632862613
36.149903 -86.800395,4703700000713,36.144672 -86.803064,4703700000445,1516631562364
36.142331 -86.873902,4703700000529,36.143494 -86.811862,4703700000453,1516630650636
36.142331 -86.873902,4703700000529,36.140998 -86.813493,4703700000453,1516632740181
36.020352 -86.735511,4703700000675,36.143494 -86.811862,4703700000453,1516631165374
36.020352 -86.735511,4703700000675,36.143494 -86.811862,4703700000453,1516633078910
36.020352 -86.735511,4703700000675,36.144672 -86.803064,4703700000445,1516631005220
36.020352 -86.735511,4703700000675,36.145816 -86.799116,4703700000434,1516632899321
36.100747 -86.606334,4703700000341,36.143494 -86.811862,4703700000453,1516630934409
36.04409 -86.578428,4703700000392,36.144672 -86.803064,4703700000445,1516630394596
36.04409 -86.578428,4703700000392,36.141969 -86.806068,4703700000448,1516632751889
36.13008 -86.819836,4703700000456,36.145816 -86.799116,4703700000434,1516630910434
36.145705 -86.800249,4703700000445,36.143494 -86.811862,4703700000453,1516632986753
36.083892 -86.810352,4703700000589,36.144672 -86.803064,4703700000445,1516632733360
36.098543 -86.824689,4703700000519,36.141969 -86.806068,4703700000448,1516631038842
36.142134 -86.80243,4703700000447,36.145816 -86.799116,4703700000434,1516630612038
36.182563 -86.734846,4703700000183,36.140998 -86.813493,4703700000453,1516631798782
36.182563 -86.734846,4703700000183,36.140998 -86.813493,4703700000453,1516629750577
36.055441 -86.71296,4703700000659,36.141969 -86.806068,4703700000448,1516630377101
36.058441 -86.951489,4703700000568,36.143494 -86.811862,4703700000453,1516631935278
36.058441 -86.951489,4703700000568,36.141969 -86.806068,4703700000448,1516630890443
36.131684 -86.668431,4703700000759,36.140998 -86.813493,4703700000453,1516632614706
36.131684 -86.668431,4703700000759,36.140998 -86.813493,4703700000453,1516631466015
36.072408 -86.977194,4703700000574,36.144672 -86.803064,4703700000445,1516632520239
36.131023 -86.794187,4703700000472,36.145816 -86.799116,4703700000434,1516632106766
36.14173 -86.79652,4703700000431,36.144672 -86.803064,4703700000445,1516629917647
36.14173 -86.79652,4703700000431,36.140998 -86.813493,4703700000453,1516630869432
36.14173 -86.79652,4703700000431,36.140998 -86.813493,4703700000453,1516631975902
36.048626 -86.724223,4703700000642,36.144672 -86.803064,4703700000445,1516631350026
36.196476 -86.723732,4703700000154,36.145816 -86.799116,4703700000434,1516632407680
36.076764 -86.740973,4703700000616,36.140998 -86.813493,4703700000453,1516631247352
36.075249 -86.734116,4703700000616,36.140998 -86.813493,4703700000453,1516631352315
36.075249 -86.734116,4703700000616,36.141969 -86.806068,4703700000448,1516632205482
36.075249 -86.734116,4703700000616,36.145816 -86.799116,4703700000434,1516630835967
36.168875 -86.738605,4703700000185,36.143494 -86.811862,4703700000453,1516630086617
36.184993 -86.648007,4703700000300,36.141969 -86.806068,4703700000448,1516631210313
36.184993 -86.648007,4703700000300,36.141969 -86.806068,4703700000448,1516629895186
36.184993 -86.648007,4703700000300,36.144672 -86.803064,4703700000445,1516632358784
36.184993 -86.648007,4703700000300,36.143494 -86.811862,4703700000453,1516629892079
36.098215 -86.822022,4703700000520,36.145816 -86.799116,4703700000434,1516631009760
36.092807 -86.708348,4703700000637,36.141969 -86.806068,4703700000448,1516629868697
36.144917 -86.800417,4703700000445,36.144672 -86.803064,4703700000445,1516632056498
36.144917 -86.800417,4703700000445,36.140998 -86.813493,4703700000453,1516629657727
36.054094 -86.604943,4703700000394,36.140998 -86.813493,4703700000453,1516630852846
36.165834 -86.597042,4703700000319,36.144672 -86.803064,4703700000445,1516632294032
36.146012 -86.809321,4703700000446,36.141969 -86.806068,4703700000448,1516630445903
36.095997 -86.816919,4703700000520,36.141969 -86.806068,4703700000448,1516631239239
36.095997 -86.816919,4703700000520,36.143494 -86.811862,4703700000453,1516632195847
36.160997 -86.84233,4703700000221,36.143494 -86.811862,4703700000453,1516631178210
36.143207 -86.799492,4703700000431,36.143494 -86.811862,4703700000453,1516630736452
36.143207 -86.799492,4703700000431,36.143494 -86.811862,4703700000453,1516630597766
36.088744 -86.657215,4703700000334,36.144672 -86.803064,4703700000445,1516630392111
36.04863 -86.954447,4703700000571,36.140998 -86.813493,4703700000453,1516630137547
36.04863 -86.954447,4703700000571,36.145816 -86.799116,4703700000434,1516630804423
36.139845 -86.857845,4703700000529,36.141969 -86.806068,4703700000448,1516630840006
36.139845 -86.857845,4703700000529,36.141969 -86.806068,4703700000448,1516629779678
36.139845 -86.857845,4703700000529,36.145816 -86.799116,4703700000434,1516630300494
36.179424 -86.638831,4703700000301,36.143494 -86.811862,4703700000453,1516630320529
36.139845 -86.857845,4703700000529,36.141969 -86.806068,4703700000448,1516631936640
36.153623 -86.789421,4703700000719,36.140998 -86.813493,4703700000453,1516632316906
36.149903 -86.800395,4703700000713,36.144672 -86.803064,4703700000445,1516629766352
36.149903 -86.800395,4703700000713,36.140998 -86.813493,4703700000453,1516631054338
